musteri,yas,kidem_suresi,egitim,is_durumu,meslek_grubu,tarih,target
344fe27012,48.0,139.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
f4dc29b8ec,25.0,70.0,7e6640bfe0,d36d84f51a,,20190601,0
c18119bad7,20.0,2.0,7e6640bfe0,d36d84f51a,,20190601,0
f33aa92a2e,20.0,117.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
a46f5f240e,25.0,28.0,5f8ca0f83b,ba7b390fc4,6da8606d6e,20190601,0
35980c8653,24.0,165.0,7e6640bfe0,915be3a7a4,51155d7cc3,20190601,0
a93593e21d,25.0,75.0,7e6640bfe0,915be3a7a4,,20190601,0
48fddf61e2,31.0,89.0,5f8ca0f83b,ba7b390fc4,314826bda8,20190601,0
5354e55194,37.0,146.0,7e6640bfe0,289777e76d,,20190601,0
ebc987e940,22.0,45.0,5f8ca0f83b,51be29729b,,20190601,0
829885d58b,31.0,131.0,5f8ca0f83b,ba7b390fc4,6da8606d6e,20190601,0
b6ea74aa25,26.0,79.0,5f8ca0f83b,915be3a7a4,,20190601,0
6170df5615,31.0,126.0,7e6640bfe0,915be3a7a4,,20190601,0
e2bcfeea34,24.0,106.0,5f8ca0f83b,d36d84f51a,,20190601,0
7d88016d34,21.0,37.0,7e6640bfe0,d36d84f51a,,20190601,0
da72df9435,48.0,52.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
41c1345b5f,20.0,13.0,5f8ca0f83b,51be29729b,,20190601,0
34edfc83e3,23.0,36.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
1c8b427175,19.0,19.0,5f8ca0f83b,51be29729b,,20190601,0
33d389a90e,24.0,68.0,7e6640bfe0,d36d84f51a,,20190601,0
d88c4e3b0d,32.0,116.0,7e6640bfe0,915be3a7a4,,20190601,0
6918e786b9,23.0,44.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
ceac87cfe8,35.0,135.0,7bb291e291,242927d0f5,91ed9c1e18,20190601,0
90a8c3cdf5,25.0,51.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
24df58e844,20.0,63.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ce0c69fdeb,24.0,45.0,5f8ca0f83b,d36d84f51a,,20190601,0
acdc1f8f24,30.0,133.0,7e6640bfe0,f1fcd26d00,9034d4c83c,20190601,0
1ae83c48d5,30.0,74.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
c682acafb2,40.0,135.0,7e6640bfe0,242927d0f5,070e3be3ae,20190601,0
404be125b0,23.0,34.0,7e6640bfe0,eb35a5eb6b,,20190601,0
e2ceb318c4,24.0,35.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
5cc586c735,28.0,124.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
f43aa92120,26.0,28.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
c2dede7fbf,27.0,66.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b6d8271e0c,21.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
656518f19e,21.0,37.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
31e1a975bb,25.0,45.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
019c2339ab,23.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
2fe2878187,30.0,42.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
426d544705,24.0,129.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
55212ac199,26.0,66.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
536f2adac0,27.0,49.0,7e6640bfe0,d36d84f51a,,20190601,0
8ea5d61261,31.0,153.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
535a9a851d,29.0,134.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
529b9234d6,29.0,85.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
25c0784fac,25.0,27.0,7bb291e291,915be3a7a4,44af6626d6,20190601,1
42a8187e37,28.0,107.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
a11a247a4a,21.0,83.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
38e2510875,25.0,30.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
51067aa380,19.0,57.0,5f8ca0f83b,51be29729b,,20190601,0
f35b2eaefc,25.0,19.0,7e6640bfe0,eb35a5eb6b,,20190601,0
9e2db4504b,20.0,32.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
0af76f678a,27.0,83.0,5f8ca0f83b,915be3a7a4,,20190601,0
4188645472,19.0,23.0,7e6640bfe0,d36d84f51a,,20190601,0
a47d66a3fc,26.0,68.0,5f8ca0f83b,d36d84f51a,,20190601,0
ef2bfb7c7e,19.0,124.0,5f8ca0f83b,51be29729b,,20190601,0
05032b6ff4,23.0,106.0,5f8ca0f83b,d36d84f51a,,20190601,0
16a0976c11,21.0,33.0,7e6640bfe0,d36d84f51a,,20190601,0
2193952503,20.0,69.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
f5aa74405b,25.0,46.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
9552d58b1c,27.0,44.0,7e6640bfe0,242927d0f5,070e3be3ae,20190601,0
55fd7bd048,23.0,69.0,7e6640bfe0,eb35a5eb6b,,20190601,0
ca879acec1,23.0,13.0,5f8ca0f83b,d36d84f51a,,20190601,0
a41293e093,31.0,161.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
a9e331cb8f,30.0,155.0,7e6640bfe0,915be3a7a4,ba91c4a92b,20190601,0
b16bae51d2,24.0,55.0,7e6640bfe0,d36d84f51a,,20190601,0
42aae55809,49.0,165.0,7bb291e291,991c4998fb,,20190601,0
abeb0fc0aa,21.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
33f7b434f4,29.0,130.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
946c6994d5,29.0,132.0,7e6640bfe0,915be3a7a4,,20190601,0
a454978290,26.0,11.0,,,,20190601,1
cac07b8ac4,28.0,8.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c941c4e8c9,26.0,93.0,7e6640bfe0,d36d84f51a,,20190601,0
a1067f66e3,41.0,162.0,7e6640bfe0,991c4998fb,62260c15fb,20190601,0
cfb71bb3d7,24.0,61.0,7e6640bfe0,915be3a7a4,,20190601,0
0516444893,22.0,26.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b5990de2df,43.0,157.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
8faca8ee91,34.0,143.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
70e864871b,45.0,78.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
21f5b7029c,19.0,3.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b057fa33fd,30.0,69.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
7cfd6adc56,24.0,85.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
a0321d72b6,30.0,114.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
419638e34f,30.0,94.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
0e3d93ed36,19.0,20.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
e818cc3ca7,20.0,9.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
7d5bc2e347,24.0,64.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
c2a2c6a359,31.0,94.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8a94b3a2e9,23.0,48.0,7bb291e291,242927d0f5,91ed9c1e18,20190601,0
53b4aeb05a,26.0,35.0,7e6640bfe0,991c4998fb,51155d7cc3,20190601,0
cff542f1f1,20.0,45.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
ef91682446,20.0,33.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
3246c0e91c,37.0,198.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c9495bd0dd,26.0,58.0,5f8ca0f83b,d36d84f51a,,20190601,0
6f33e57449,45.0,282.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d6a7c44047,36.0,243.0,01a4f2c96c,991c4998fb,44af6626d6,20190601,0
f5b1c7bee3,30.0,20.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
b78969c67e,26.0,129.0,7e6640bfe0,915be3a7a4,8bbaa7ab87,20190601,0
6347aac8b5,21.0,27.0,5f8ca0f83b,d36d84f51a,,20190601,0
622fcb1bbc,23.0,43.0,5f8ca0f83b,d36d84f51a,,20190601,0
8750c36d55,25.0,88.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
fc1e41cfb8,25.0,42.0,5f8ca0f83b,d36d84f51a,,20190601,0
f6d611709e,27.0,20.0,01a4f2c96c,d36d84f51a,44af6626d6,20190601,0
4c1d4bc701,39.0,145.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,0
5bea64ed79,31.0,41.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
81c265fed4,19.0,58.0,5f8ca0f83b,d36d84f51a,,20190601,0
cb7d01ffaa,36.0,183.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f7515fc9c9,26.0,18.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
1ae660f505,25.0,57.0,5f8ca0f83b,d36d84f51a,,20190601,1
57daa9fdd3,38.0,147.0,5f8ca0f83b,991c4998fb,b18c21407b,20190601,0
cc18d9d628,23.0,59.0,5f8ca0f83b,d36d84f51a,,20190601,0
c88acc4dd7,47.0,195.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,1
14fbd922a5,25.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
2053661a43,20.0,9.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
38804fb521,43.0,244.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,1
071cda0ba4,23.0,21.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
931453f527,20.0,21.0,5f8ca0f83b,d36d84f51a,,20190601,0
a627d298e3,24.0,17.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
5d4a9a8c57,20.0,31.0,7bb291e291,991c4998fb,51155d7cc3,20190601,0
bc5a298c81,35.0,229.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
bc78e9069b,21.0,47.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e4a62f7f39,24.0,119.0,7e6640bfe0,d36d84f51a,,20190601,0
8a5df79249,27.0,25.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
8c85d4bd20,23.0,94.0,5f8ca0f83b,d36d84f51a,,20190601,0
eaf750ce2d,24.0,48.0,7e6640bfe0,d36d84f51a,,20190601,0
e2376e035c,32.0,86.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
cab8484f96,32.0,97.0,01a4f2c96c,ba7b390fc4,62260c15fb,20190601,0
20e4492717,31.0,127.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
31b5a827cd,19.0,20.0,5f8ca0f83b,51be29729b,,20190601,0
1ace850cc2,30.0,145.0,7e6640bfe0,991c4998fb,51155d7cc3,20190601,0
0e4ca6b42f,27.0,98.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8b4d0e0d01,43.0,66.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
7eefbd1bd0,20.0,30.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
463cb72d14,21.0,32.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
2ae7e9d0a6,18.0,18.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
78e122d1db,21.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
bf2546f948,27.0,94.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
eba797346b,24.0,31.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
0ce1e86e36,35.0,201.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
dccd9640fb,36.0,151.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4535f217d8,37.0,93.0,5f8ca0f83b,991c4998fb,b18c21407b,20190601,0
a28a69b8bd,22.0,38.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
77a71149ca,20.0,23.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
fb8d571caf,23.0,59.0,7e6640bfe0,d36d84f51a,,20190601,0
7e1f4b36a7,20.0,8.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
bbcfcb0a28,27.0,109.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
87d3040387,28.0,121.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
832ce7026c,29.0,50.0,7e6640bfe0,d36d84f51a,,20190601,0
6b218ff63a,29.0,128.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
68e5ee6fda,33.0,193.0,01a4f2c96c,ba7b390fc4,314826bda8,20190601,0
d87e869335,47.0,48.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,0
7221b22f67,25.0,61.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
869e3d6d74,48.0,343.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
3c5af1e1f2,45.0,155.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
0a3373121e,26.0,15.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e828bcc077,22.0,18.0,7e6640bfe0,991c4998fb,bfd9cb6270,20190601,0
834939aa38,30.0,104.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
57c68de04d,22.0,58.0,5f8ca0f83b,51be29729b,,20190601,0
12f7c84427,19.0,7.0,5f8ca0f83b,d36d84f51a,,20190601,0
938f53f21e,23.0,34.0,5f8ca0f83b,d36d84f51a,,20190601,0
c4baecbb70,22.0,17.0,7e6640bfe0,d36d84f51a,,20190601,0
d2032e473a,24.0,69.0,7e6640bfe0,915be3a7a4,,20190601,0
b4a058f55e,28.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
6159c9b77b,24.0,29.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
57a4a0ca41,35.0,143.0,5f8ca0f83b,ba7b390fc4,314826bda8,20190601,0
9f5c80f1c9,23.0,64.0,7e6640bfe0,d36d84f51a,,20190601,0
41528bfa54,25.0,47.0,5f8ca0f83b,ba7b390fc4,6da8606d6e,20190601,1
3a943da56d,25.0,6.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
13610b9924,23.0,21.0,5f8ca0f83b,d36d84f51a,,20190601,0
2231b41d00,22.0,33.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
268ea3a521,35.0,194.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
597038cc97,38.0,230.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
6937db1d7e,30.0,68.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
d808a1e139,26.0,37.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
710f8233e6,28.0,25.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
e4c36d1e27,20.0,26.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b1fb52f703,24.0,120.0,7e6640bfe0,d36d84f51a,,20190601,0
e1589a0068,21.0,43.0,7e6640bfe0,d36d84f51a,,20190601,0
b5a0458744,21.0,22.0,5f8ca0f83b,d36d84f51a,,20190601,0
7d7962475e,20.0,6.0,7bb291e291,eb35a5eb6b,,20190601,0
e62db95d04,20.0,13.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b03aa28c6b,19.0,8.0,7e6640bfe0,d36d84f51a,,20190601,0
49e83a3601,33.0,153.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
d4f95238b7,46.0,22.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
d26d6d25e4,27.0,66.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
0ad2dfe4d8,23.0,50.0,7e6640bfe0,eb35a5eb6b,,20190601,0
5c2ae359a0,21.0,29.0,5f8ca0f83b,51be29729b,,20190601,0
075dee6c66,22.0,36.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
d44d2aea9b,38.0,32.0,01a4f2c96c,991c4998fb,419188ba43,20190601,0
0a33946586,24.0,48.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
7612e282e1,18.0,47.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
43be695d4a,22.0,38.0,7e6640bfe0,d36d84f51a,,20190601,0
24eb1a6c30,20.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
85f056f409,35.0,151.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
8879d43768,23.0,47.0,5f8ca0f83b,d36d84f51a,,20190601,0
15305458a0,25.0,70.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
e55926aa30,20.0,20.0,5f8ca0f83b,d36d84f51a,,20190601,0
b0bf57df32,21.0,45.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8fab32bf2c,20.0,14.0,7e6640bfe0,d36d84f51a,,20190601,0
f563c69baf,30.0,17.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
754cc4b882,30.0,118.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
721adf8f73,22.0,58.0,5f8ca0f83b,d36d84f51a,,20190601,0
fd5dbd6a74,44.0,150.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,0
ca6fce4c20,30.0,81.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
be00b3e766,20.0,9.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
824a3df9cb,45.0,224.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
abb2e2e90e,34.0,160.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
3f0fbe3d5f,22.0,22.0,7e6640bfe0,d36d84f51a,,20190601,0
7b2656df86,47.0,165.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
ab766db085,25.0,17.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
c8189a2bce,28.0,118.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
0a143efc75,28.0,116.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
d5c5ded5e3,19.0,57.0,5f8ca0f83b,d36d84f51a,,20190601,0
9d225f57e7,20.0,6.0,7e6640bfe0,289777e76d,,20190601,0
346506123d,30.0,140.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
ed06801213,30.0,91.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
1d34339456,27.0,66.0,7e6640bfe0,d36d84f51a,,20190601,0
796935eb94,41.0,264.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
7715032af7,27.0,82.0,5f8ca0f83b,915be3a7a4,,20190601,0
9e606ffda7,24.0,29.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
a85c1ea5f7,24.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
13ff233085,29.0,112.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
f496005b0e,32.0,62.0,01a4f2c96c,915be3a7a4,,20190601,1
98d0d33fbd,43.0,164.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2b3ccaaa18,36.0,20.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
30c8b6d21b,24.0,11.0,7e6640bfe0,eb35a5eb6b,,20190601,0
8b82eb53d6,25.0,64.0,5f8ca0f83b,991c4998fb,bfd9cb6270,20190601,0
7a9da0ef9b,28.0,69.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
5b913b89da,19.0,5.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c5757170c4,24.0,22.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
3c68ec2e6d,24.0,82.0,7e6640bfe0,915be3a7a4,,20190601,0
f0db9884fd,21.0,20.0,7e6640bfe0,d36d84f51a,,20190601,0
4d95f1f324,24.0,4.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
657675e956,25.0,68.0,7e6640bfe0,991c4998fb,8bbaa7ab87,20190601,0
95f3f3963a,39.0,2.0,5f8ca0f83b,289777e76d,,20190601,0
9fe86043f9,31.0,24.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
cca881bbe7,49.0,329.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
5663280475,28.0,92.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
11f64caac2,31.0,204.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
e042f38f4a,31.0,111.0,5f8ca0f83b,991c4998fb,,20190601,1
b0f011a8d3,32.0,121.0,5f8ca0f83b,991c4998fb,bfd9cb6270,20190601,0
22dd8e3c84,24.0,34.0,5f8ca0f83b,d36d84f51a,,20190601,0
97b39fcecc,40.0,73.0,7e6640bfe0,991c4998fb,4e1d23cb0a,20190601,0
3c4ebeeaac,47.0,80.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
e7ab0b21a6,26.0,57.0,7e6640bfe0,f1fcd26d00,,20190601,0
38045e4dec,19.0,11.0,5f8ca0f83b,51be29729b,,20190601,0
d6062c07e5,29.0,98.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
94828de3a8,26.0,15.0,7e6640bfe0,eb35a5eb6b,,20190601,0
d4e9501b65,25.0,60.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
a83e9f2820,23.0,44.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
d0e486d2fe,25.0,82.0,7e6640bfe0,915be3a7a4,,20190601,0
e5ec04a8bb,31.0,78.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
5085112719,20.0,23.0,7e6640bfe0,d36d84f51a,,20190601,0
d1839bc3d5,22.0,55.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
b9dd8528ad,30.0,112.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
98b3b36067,18.0,21.0,5f8ca0f83b,51be29729b,,20190601,0
8307694386,41.0,301.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
12e7ff2e90,24.0,68.0,5f8ca0f83b,915be3a7a4,,20190601,0
d8e455c99c,28.0,136.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
32a76ae0ff,30.0,96.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d10107aac3,30.0,48.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
b5e4d7e73a,21.0,118.0,5f8ca0f83b,51be29729b,,20190601,0
2b205afe87,34.0,154.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
455bd6311f,44.0,190.0,7bb291e291,289777e76d,,20190601,0
049046870f,21.0,15.0,5f8ca0f83b,d36d84f51a,,20190601,0
6e0eabd428,22.0,55.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
70d60bfc1e,21.0,40.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
2478f47a5b,38.0,225.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ff77139320,28.0,0.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
852482158c,37.0,228.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
abcea916be,19.0,8.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
f9538dec05,22.0,22.0,7e6640bfe0,d36d84f51a,,20190601,0
8715a2fa88,26.0,81.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f2eaafd672,19.0,27.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
fd2c1ae22d,23.0,33.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
b72c253d33,21.0,58.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
79fefae40a,19.0,12.0,5f8ca0f83b,51be29729b,,20190601,0
e3f5fa1f42,32.0,140.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
19a2fd366e,24.0,200.0,7e6640bfe0,d36d84f51a,,20190601,0
3ab7c3ff47,20.0,11.0,5f8ca0f83b,51be29729b,,20190601,0
0c175938b9,37.0,69.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
5f4c3fb20f,25.0,70.0,7e6640bfe0,915be3a7a4,,20190601,0
64f1da5868,42.0,210.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
08553221de,26.0,106.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
916949f724,25.0,82.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ba1619fc41,24.0,119.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
38de9409ee,27.0,35.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
10d74ea185,35.0,169.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
de5f0e185b,36.0,146.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
e71c320885,25.0,36.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
432e248e1b,25.0,82.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
4836ad6e3b,26.0,103.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
4e4006be43,27.0,20.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
1a11d8f4b8,23.0,58.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
13a88f5cf0,27.0,45.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b9b6c1cb70,36.0,81.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
0b229e630e,28.0,46.0,7e6640bfe0,eb35a5eb6b,,20190601,0
bae3f28d4a,23.0,59.0,7e6640bfe0,d36d84f51a,,20190601,0
a586a1ae51,36.0,150.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8695210a2d,32.0,93.0,7e6640bfe0,242927d0f5,070e3be3ae,20190601,0
c026453548,23.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
ca7e12fb87,25.0,66.0,7e6640bfe0,d36d84f51a,,20190601,0
0c29d50e64,32.0,168.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
7a35526f28,23.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
c88722eb43,30.0,143.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
3ae651ecd2,25.0,55.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,1
70dfa2adbf,29.0,87.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
17f68654d2,30.0,34.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
1e41d0f54a,28.0,91.0,7e6640bfe0,915be3a7a4,,20190601,0
6741823553,20.0,144.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
0086ea084a,24.0,20.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ebbb4af7e6,27.0,25.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
cf5361339a,27.0,113.0,7e6640bfe0,d36d84f51a,,20190601,0
37c4f92879,28.0,103.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
55ae515dc0,18.0,8.0,5f8ca0f83b,51be29729b,,20190601,0
0d7a0809e3,33.0,225.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
88fa052146,33.0,210.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4f578a9624,27.0,56.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8fb63bd0c3,26.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
6bf89af40c,19.0,9.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
